ticker,filed_date,period_end,form,sec_revenue_to_assets,sec_net_margin,sec_operating_margin,sec_liabilities_to_assets,sec_cash_to_assets,sec_ocf_to_assets,sec_roe,sec_profitable,sec_positive_ocf
DVN,2018-02-21,2017-12-31,10-K,0.46126120167983864,0.06437737472220231,,,0.08838993419529778,0.09619390893158294,0.06366988088485535,1.0,1.0
DVN,2018-05-02,2018-03-31,10-Q,0.12996316004911992,-0.05170603674540682,,,0.048574157456678944,0.02742529676627098,-0.01435336976320583,0.0,1.0
DVN,2018-08-01,2018-06-30,10-Q,0.09417332555986145,-0.15477057538237438,,,0.050070304194245345,,-0.033079078455790785,0.0,0.0
DVN,2018-11-07,2018-09-30,10-Q,0.1278504858219314,0.983714618069019,,,0.15377751338488996,,0.2851202517419645,1.0,0.0
DVN,2019-02-20,2018-12-31,10-K,0.22738423796381477,0.25826028320971006,,,0.12337728713073699,,0.12508164598301763,1.0,0.0
DVN,2019-05-01,2019-03-31,10-Q,0.04375726060740167,-0.40075853350189633,,,0.07340819826298611,,-0.04034618811251114,0.0,0.0
DVN,2019-08-07,2019-06-30,10-Q,0.04384647726590186,0.678082191780822,,,0.20842092618175265,,0.07077494995710609,1.0,0.0
DVN,2019-11-06,2019-09-30,10-Q,0.048631374183687646,0.15571428571428572,,,0.09552591357510073,,0.016661571384897586,1.0,0.0
DVN,2020-02-19,2019-12-31,10-K,0.2088649121528031,-0.22408376963350785,,,0.1067288765765109,,-0.10844594594594595,0.0,0.0
DVN,2020-05-06,2020-03-31,10-Q,0.05025125628140704,-3.242857142857143,,,0.13702440775305097,,-0.4495049504950495,0.0,0.0
DVN,2020-08-05,2020-06-30,10-Q,0.07289755720768562,-0.8874172185430463,,,0.14231920440281934,,-0.19982105577095138,0.0,0.0
DVN,2020-10-30,2020-09-30,10-Q,0.11175673058299439,-0.07972270363951472,,,0.1653108657757118,,-0.029224904701397714,0.0,0.0
DVN,2021-02-17,2020-12-31,10-K,0.4714487489911219,-0.5735073828375776,,,0.20651735270379337,,-0.8877111626366346,0.0,0.0
DVN,2021-05-05,2021-03-31,10-Q,0.11194212250085546,0.09301310043668122,,,0.08227012758468984,,0.02510016497761018,1.0,0.0
DVN,2021-08-04,2021-06-30,10-Q,0.1554946424121605,0.08205128205128205,,,0.06718165960627959,,0.029994141769185707,1.0,0.0
DVN,2021-11-03,2021-09-30,10-Q,0.18051004416583558,0.22046829781636412,,,0.10181887258393883,,0.09248427325902218,1.0,0.0
DVN,2022-02-16,2021-12-31,10-K,0.6539833531510107,0.20458181818181817,,,0.09983353151010702,,0.29928715820832,1.0,0.0
DVN,2022-05-03,2022-03-31,10-Q,0.20640095509229497,0.2200222469410456,,,0.11291211314170263,0.08435118008999908,0.10482246952835188,1.0,1.0
DVN,2022-08-02,2022-06-30,10-Q,0.24989221350349228,0.3333333333333333,,,0.1422781753901871,0.115460895059067,0.1889301779777039,1.0,1.0
DVN,2022-11-02,2022-09-30,10-Q,0.22006197733157873,0.36516203703703703,,,0.04949696480876173,0.08931527783673643,0.17198146633960207,1.0,1.0
DVN,2023-02-15,2022-12-31,10-K,0.8358416592892374,0.3033741867150855,,,0.055393954723662577,,0.5324893767705382,1.0,0.0
DVN,2023-05-09,2023-03-31,10-Q,0.16050384286934244,0.26469805799414736,,,0.03249359521776259,0.07160546541417592,0.08961541925605693,1.0,1.0
DVN,2023-08-02,2023-06-30,10-Q,0.1511453650181974,0.1954674220963173,,,0.01592806679511882,0.06015842432027403,0.06188340807174888,1.0,1.0
DVN,2023-11-08,2023-09-30,10-Q,0.16624726702693784,0.22580645161290322,,,0.026979085021245,0.07116043067530217,0.07725613379743612,1.0,1.0
DVN,2024-02-28,2023-12-31,10-K,0.6182115149040425,0.24749009247027742,,,0.034830543078807674,0.2672111065741119,0.30670377343046573,1.0,1.0
DVN,2024-05-02,2024-03-31,10-Q,0.1497717991832813,0.15931569099171344,,,0.04507967010969653,0.06958123148370567,0.048294303541042055,1.0,1.0
DVN,2024-08-07,2024-06-30,10-Q,0.1547571735156188,0.216743708269132,,,0.04530641443446467,0.061004689611318656,0.06630528713960249,1.0,1.0
DVN,2024-11-06,2024-09-30,10-Q,0.12546674156560816,0.2138530418751646,,,0.021313154677328753,0.0549515910517794,0.0560850946263296,1.0,1.0
DVN,2025-02-19,2024-12-31,10-K,0.5221227327888747,0.1816068848545763,,,0.02659975728951425,0.21647151431663877,0.19661316648531013,1.0,1.0
DVN,2025-05-07,2025-03-31,10-Q,0.14711588204862908,0.10857142857142857,,,0.03873512674599069,0.06279099844800828,0.03343938265755094,1.0,1.0
DVN,2025-08-06,2025-06-30,10-Q,0.12895826696400128,0.22208498023715414,,,0.05457151959222682,0.049219496654985664,0.058788909233586185,1.0,1.0
DVN,2025-11-06,2025-09-30,10-Q,0.13615835495339676,0.1616090331686662,,,0.039364530284103645,0.05413023285609045,0.0447557003257329,1.0,1.0
DVN,2026-02-18,2025-12-31,10-K,0.5312193423842526,0.15739306564994637,,,0.043798854394126396,0.21238013861198138,0.17014425553838228,1.0,1.0
DVN,2026-04-21,2024-12-31,10-K/A,,,,,,,,1.0,0.0
DVN,2026-05-06,2026-03-31,10-Q,0.13852441385244138,0.026619343389529725,,,0.054174476846019115,0.0508557907998648,0.0077780658542909,1.0,1.0
GLD,2009-09-08,2009-06-30,10-Q/A,,,,0.0057751720958941575,0.0,0.0,,0.0,0.0
GLD,2009-11-25,2009-09-30,10-K,,,,0.00042652044258065464,0.0,0.0,,0.0,0.0
GLD,2010-02-05,2009-12-31,10-Q,,,,0.00048507402709214493,0.0,0.0,,0.0,0.0
GLD,2010-05-10,2010-03-31,10-Q,,,,0.0005294958366334656,0.0,0.0,,0.0,0.0
GLD,2010-08-05,2010-06-30,10-Q,,,,0.0005278758170549752,0.0,0.0,,0.0,0.0
GLD,2010-11-22,2010-09-30,10-K,,,,0.0025085629083136628,0.0,0.0,,0.0,0.0
GLD,2011-02-04,2010-12-31,10-Q,,,,0.008769485584657002,0.0,0.0,,0.0,0.0
GLD,2011-05-06,2011-03-31,10-Q,,,,0.0013252022101369284,0.0,0.0,,0.0,0.0
GLD,2011-08-05,2011-06-30,10-Q,,,,0.0017531891509968626,0.0,0.0,,0.0,0.0
GLD,2011-11-22,2011-09-30,10-K,,,,0.012799655827394799,0.0,0.0,,0.0,0.0
GLD,2012-02-08,2011-12-31,10-Q,,,,0.0005606324701446871,0.0,0.0,,0.0,0.0
GLD,2012-05-08,2012-03-31,10-Q,,,,0.0006155066135673455,0.0,0.0,,0.0,0.0
GLD,2012-08-06,2012-06-30,10-Q,,,,0.002822967484257759,,0.0,,0.0,0.0
GLD,2012-11-28,2012-09-30,10-K,,,,0.012407675779612458,0.0,0.0,,0.0,0.0
GLD,2013-02-05,2012-12-31,10-Q,,,,0.000544820611215188,,,,0.0,0.0
GLD,2013-05-08,2013-03-31,10-Q,,,,0.000569064524257493,,,,0.0,0.0
GLD,2013-08-08,2013-06-30,10-Q,,,,0.0004929330650456871,,,,0.0,0.0
GLD,2013-11-26,2013-09-30,10-K,,,,0.0047216109490755215,,,,0.0,0.0
GLD,2014-02-07,2013-12-31,10-Q,,,,0.007870106689054739,0.0,0.0,,0.0,0.0
GLD,2014-05-09,2014-03-31,10-Q,,,,0.0054588473841757626,0.0,0.0,,0.0,0.0
GLD,2014-08-08,2014-06-30,10-Q,,,,0.00045774544988644414,0.0,0.0,,0.0,0.0
GLD,2014-11-25,2014-09-30,10-K,,,,0.005091716616148056,0.0,0.0,,0.0,0.0
GLD,2015-02-06,2014-12-31,10-Q,,,,0.005087952021483023,0.0,0.0,,0.0,0.0
GLD,2015-05-06,2015-03-31,10-Q,,,,0.00042828659133135145,0.0,,,0.0,0.0
GLD,2015-07-31,2015-06-30,10-Q,,,,0.0029214375839945426,0.0,,,0.0,0.0
GLD,2015-11-24,2015-09-30,10-K,,,,0.00034527897310353565,0.0,,,0.0,0.0
GLD,2016-01-29,2015-12-31,10-Q,,,,0.0022046436740567,0.0,,,0.0,0.0
GLD,2016-04-29,2016-03-31,10-Q,,,,0.007900543713865626,0.0,,,1.0,0.0
GLD,2016-08-02,2016-06-30,10-Q,,,,0.00030156754143727894,0.0,,,1.0,0.0
GLD,2016-11-28,2016-09-30,10-K,,,,0.0015770462351449902,0.0,,,0.0,0.0
GLD,2017-01-27,2016-12-31,10-Q,,,,0.0017859523161584377,0.0,,,0.0,0.0
GLD,2017-04-28,2017-03-31,10-Q,,,,0.0017571534653435666,0.0,,,1.0,0.0
GLD,2017-08-04,2017-06-30,10-Q,,,,0.0017204762898740198,0.0,,,0.0,0.0
GLD,2017-11-28,2017-09-30,10-K,,,,0.00032857456252553845,0.0,,,1.0,0.0
GLD,2018-02-06,2017-12-31,10-Q,,,,0.00033279862503580635,0.0,,,1.0,0.0
GLD,2018-05-02,2018-03-31,10-Q,,,,0.00033754076396170894,0.0,,,1.0,0.0
GLD,2018-08-07,2018-06-30,10-Q,,,,0.003567091220055264,,0.0,,0.0,0.0
GLD,2018-11-27,2018-09-30,10-K,,,,0.00033298092792967713,,0.0,,0.0,0.0
GLD,2019-02-08,2018-12-31,10-Q,,,,0.0003231974524769572,,0.0,,1.0,0.0
GLD,2019-05-07,2019-03-31,10-Q,,,,0.0003372911646614625,,0.0,,1.0,0.0
GLD,2019-08-06,2019-06-30,10-Q,,,,0.005087662259240774,,0.0,,1.0,0.0
GLD,2019-11-25,2019-09-30,10-K,,,,0.0047598736134015435,,0.0,,1.0,0.0
GLD,2020-02-07,2019-12-31,10-Q,,,,0.00032705433964985275,,0.0,,1.0,0.0
GLD,2020-05-08,2020-03-31,10-Q,,,,0.001534363451716161,,0.0,,1.0,0.0
GLD,2020-08-07,2020-06-30,10-Q,,,,0.00031186658627969666,,0.0,,1.0,0.0
GLD,2020-11-24,2020-09-30,10-K,,,,0.0003306009509210424,,0.0,,1.0,0.0
GLD,2021-02-05,2020-12-31,10-Q,,,,0.00033521311734824885,,0.0,,0.0,0.0
GLD,2021-05-06,2021-03-31,10-Q,,,,0.00035135383712286327,,0.0,,0.0,0.0
GLD,2021-08-05,2021-06-30,10-Q,,,,0.0003415871413847396,,0.0,,1.0,0.0
GLD,2021-11-24,2021-09-30,10-K,,,,0.0003379780117984232,,0.0,,0.0,0.0
GLD,2022-02-09,2021-12-31,10-Q,,,,0.0003350268114278612,,0.0,,1.0,0.0
GLD,2022-05-09,2022-03-31,10-Q,,,,0.00033443156853233124,,0.0,,1.0,0.0
GLD,2022-08-05,2022-06-30,10-Q,,,,0.004186483126231239,,0.0,,0.0,0.0
GLD,2022-11-23,2022-09-30,10-K,,,,0.004000472883405381,,0.0,,0.0,0.0
GLD,2023-02-09,2022-12-31,10-Q,,,,0.0012792313423692985,,0.0,,1.0,0.0
GLD,2023-05-09,2023-03-31,10-Q,,,,0.0018788580840356816,,0.0,,1.0,0.0
GLD,2023-08-07,2023-06-30,10-Q,,,,0.005617542427635678,,0.0,,0.0,0.0
GLD,2023-11-22,2023-09-30,10-K,,,,0.00034054597864629013,,0.0,,0.0,0.0
GLD,2024-02-08,2023-12-31,10-Q,,,,0.003285867214997654,,0.0,,1.0,0.0
GLD,2024-05-08,2024-03-31,10-Q,,,,0.00032860558762829486,,0.0,,1.0,0.0
GLD,2024-08-06,2024-06-30,10-Q,,,,0.00032797500262957824,,0.0,,1.0,0.0
GLD,2024-11-25,2024-09-30,10-K,,,,0.00031945930769575073,,0.0,,1.0,0.0
GLD,2025-02-05,2024-12-31,10-Q,,,,0.00034262618918861314,,0.0,,0.0,0.0
GLD,2025-05-07,2025-03-31,10-Q,,,,0.0003170166108574087,,0.0,,0.0,0.0
GLD,2025-08-06,2025-06-30,10-Q,,,,0.0027316149336342244,,0.0,,0.0,0.0
GLD,2025-11-25,2025-09-30,10-K,,,,0.00030709366292498865,,0.0,,1.0,0.0
GLD,2026-02-04,2025-12-31,10-Q,,,,0.0016698770689839656,,0.0,,0.0,0.0
GLD,2026-05-05,2026-03-31,10-Q,,,,0.0003658946841995365,,0.0,,0.0,0.0
IONQ,2020-12-18,2020-09-30,10-Q,,,,0.9506628662335941,,0.0,-0.6794303372296118,0.0,0.0
IONQ,2021-03-25,2020-12-31,10-K,,,,0.03952913886079046,,-0.0011403093175837945,-0.1258541482917034,0.0,0.0
IONQ,2021-06-04,2021-03-31,10-Q,,,,0.15849754724145845,,-0.003928154699794274,-0.40548775121959807,0.0,0.0
IONQ,2021-08-16,2021-06-30,10-Q,,,,0.1835804818559077,,-0.00563362206623415,-1.5860494623208603,0.0,0.0
IONQ,2021-11-15,2021-09-30,10-Q,0.00037187240148174393,-63.437768240343345,-45.167381974248926,0.10995293340291976,0.937332318265319,-0.034874608775869474,-0.02650506485052908,0.0,0.0
IONQ,2022-03-28,2021-12-31,10-K,0.0032693278174783656,-50.588851834206764,-18.431157694140065,0.07912115982480515,0.621507161681422,-0.041333088276523766,-0.1796018469969386,0.0,0.0
IONQ,2022-05-16,2022-03-31,10-Q,0.003112593652731448,-2.164362519201229,-9.362007168458781,0.06003337312395709,0.13825940192939368,-0.013266374585425794,-0.007167042793705482,0.0,0.0
IONQ,2022-08-15,2022-06-30,10-Q,0.00422695918261501,-0.63420245398773,-7.257668711656442,0.039407318085161555,0.07126186401120274,-0.027437957056169287,-0.0027907227870783125,0.0,0.0
IONQ,2022-11-14,2022-09-30,10-Q,0.004554888633549895,-8.680057908070937,-9.015924719507781,0.051056625359997755,0.0942926239818266,-0.04910146867545553,-0.04166391605718951,0.0,0.0
IONQ,2023-03-30,2022-12-31,10-K,0.018613961390787838,-4.3581888419728685,-7.703351001706944,0.04980166958755301,0.07419330024481934,-0.07474681935544288,-0.08537497514127675,0.0,0.0
IONQ,2023-05-11,2023-03-31,10-Q,0.007288381792142495,-6.379929988331389,-6.539789964994165,0.060696827130129506,0.08827871724480459,-0.023498015042811803,-0.04950410783775806,0.0,0.0
IONQ,2023-08-10,2023-06-30,10-Q,0.009560511188311733,-7.9271078875793295,-5.999818676337262,0.09292851545977131,0.02424191993786968,-0.051834786045640825,-0.08355152261077964,0.0,0.0
IONQ,2023-11-09,2023-09-30,10-Q,0.01085291610214759,-7.302966101694915,-6.876466753585397,0.1182960780221374,0.06568525835812501,-0.09229400507271242,-0.08989239632815509,0.0,0.0
IONQ,2024-02-28,2023-12-31,10-K,0.03981718992738177,-7.15774430632429,-7.156973051447237,0.12389537194262798,0.06442609920878645,-0.14236605368691066,-0.325305055320272,0.0,0.0
IONQ,2024-05-10,2024-03-31,10-Q,0.013941036512938943,-5.221841202848853,-6.973885518332894,0.11784790994774409,0.11045816769695253,-0.03762903089386646,-0.08252304754996675,0.0,0.0
IONQ,2024-08-07,2024-06-30,10-Q,0.02199503319257491,-3.300325103242246,-4.300237237501098,0.10467208441640012,0.08069032825379033,-0.09091769980770531,-0.0810772890341353,0.0,0.0
IONQ,2024-11-06,2024-09-30,10-Q,0.02490404911721171,-4.233548387096774,-4.28508064516129,0.124978158747246,0.06059717499713804,-0.13306594953716627,-0.1204912746193907,0.0,0.0
IONQ,2025-02-26,2024-12-31,10-K,0.08472465911862594,-7.699649432359019,-5.396768277110951,0.2449428389340425,0.10699111702085809,-0.20787862813441702,-0.863974553355112,0.0,0.0
IONQ,2025-05-07,2025-03-31,10-Q,0.008900401612094946,-4.262754427702881,-10.002511234469997,0.10002188044805511,0.1878436465531236,-0.03884955897957119,-0.042156831989626796,0.0,0.0
IONQ,2025-08-06,2025-06-30,10-Q,0.01536750115846631,-8.545375471151058,-7.760317000096646,0.12487821251618883,0.1040146798474389,-0.0635663830899564,-0.15006033369369493,0.0,0.0
IONQ,2025-11-05,2025-09-30,10-Q,0.009229633731757664,-26.46252445693072,-4.2345106105453265,0.47033695826314526,0.08011209099151076,-0.048312152667485925,-0.4611222401968005,0.0,0.0
IONQ,2026-02-25,2025-12-31,10-K,0.01978826724510293,-3.9255014767413243,-4.874130876199852,0.4195610041340213,0.1568963213267831,-0.043100695578536206,-0.13382779731556718,0.0,0.0
IONQ,2026-05-07,2026-03-31,10-Q,0.009661005782590321,12.453763839920827,-4.198475289169296,0.2545688767952854,0.07373157468806923,-0.022562066823002422,0.16140442856106438,1.0,0.0
NVDA,2009-08-20,2009-07-26,10-Q,0.2354225931350539,-0.13560758254777727,-0.14179544635038377,,0.1587992877778347,0.08405416065745637,-0.046854844845775734,0.0,1.0
NVDA,2009-11-19,2009-10-25,10-Q,0.26077283176279764,0.11910571896112293,0.1194024397535003,,0.17741500542503205,0.12084684779363744,0.0443866341260132,1.0,1.0
NVDA,2010-03-18,2010-01-31,10-K,0.9276411228589164,-0.020438335820974044,-0.02974496797632307,,0.12471590259453785,0.1360340643595308,-0.025509729320035722,0.0,1.0
NVDA,2010-05-21,2010-05-02,10-Q,0.26342495326095244,0.13734499352673601,0.147126260090456,,0.11760675040691239,-0.0014191315871817998,0.048098942720959784,1.0,0.0
NVDA,2010-08-30,2010-08-01,10-Q,0.21740813042643947,-0.17376677744795416,-0.21598283054407746,,0.10103884255968748,0.007757952524450133,-0.05106331646932419,0.0,1.0
NVDA,2010-12-07,2010-10-31,10-Q,0.21552674585291218,0.10055787807259525,0.12297846220932988,,0.11522536002976827,0.06158067555270881,0.0292841663560948,1.0,1.0
NVDA,2011-03-16,2011-01-30,10-K,0.19718075495757073,0.19365483722483462,0.28853105228480913,,0.1480143689577834,0.1503359326719828,0.05395349685144754,1.0,1.0
NVDA,2011-05-27,2011-05-01,10-Q,0.20310132867640726,0.14055459290111938,0.16097268405958595,,0.14432551136392424,0.036354086266853346,0.03921883121101871,1.0,1.0
NVDA,2011-08-25,2011-07-31,10-Q,0.20896965396108563,0.14911014769059444,0.17120225239715617,,0.10949168904684295,0.052261274921758465,0.04108260565409277,1.0,1.0
NVDA,2011-11-22,2011-10-30,10-Q,0.20950500909503025,0.16720722579676978,0.18485621564838958,,0.11137968376372533,0.09798266589612231,0.04486604839622998,1.0,1.0
NVDA,2012-03-13,2012-01-29,10-K,0.17165610647211704,0.12172233564206238,0.6801333201845584,,0.12027456505828997,0.16372551561986756,0.027986667708704196,1.0,1.0
NVDA,2012-05-23,2012-04-29,10-Q,0.16202696942818948,0.06534598654740036,0.07874128127307739,,0.06466786973821895,-0.0016131272963807821,0.014096330014171666,1.0,0.0
NVDA,2012-08-22,2012-07-29,10-Q,0.17723881388643117,0.11399925306673561,0.1337039271452785,,0.08479770721777986,0.03253256472763112,0.02672989549056788,1.0,1.0
NVDA,2012-11-19,2012-10-28,10-Q,0.19820270926911362,0.1736386210562158,0.209463421116011,,0.0864815714656311,0.06142455224106622,0.04426991691026978,1.0,1.0
NVDA,2013-03-12,2013-01-27,10-K,0.17262316084304327,0.1571710955441403,0.5856335971928861,,0.11427916431764538,0.12853095912586,0.0360363924624195,1.0,1.0
NVDA,2013-05-22,2013-04-28,10-Q,0.1520399546016762,0.08158355320145087,0.08670537183460611,,0.08940530074956282,0.02797185202006457,0.01614342656565807,1.0,1.0
NVDA,2013-08-21,2013-07-28,10-Q,0.1754595309674389,0.09869448384119324,0.10799211655707207,,0.10616953629637503,0.048857977388648936,0.02311697046119612,1.0,1.0
NVDA,2013-11-19,2013-10-27,10-Q,0.184538288779248,0.11265438101951959,0.13376889409250953,,0.09841486451681583,0.07606472209046757,0.02748060649249985,1.0,1.0
NVDA,2014-03-13,2014-01-26,10-K,0.15780371358345605,0.12839948331524237,0.4336822178990367,,0.1588200020576773,0.11517834904220087,0.03296765683854988,1.0,1.0
NVDA,2014-05-21,2014-04-27,10-Q,0.16064692469244302,0.12379181111130255,0.13725134590814,,0.074171885786673,0.021999914635285084,0.03276133703385061,1.0,1.0
NVDA,2014-08-20,2014-07-27,10-Q,0.15905230656160135,0.11604390183746455,0.14796467976757852,,0.07428798311555458,0.03566686218463713,0.02972877165090204,1.0,1.0
NVDA,2014-11-19,2014-10-26,10-Q,0.1779560430208591,0.1411535341632242,0.17408040921116844,,0.05731782001661664,0.06722855169042571,0.0411376321085061,1.0,1.0
NVDA,2015-03-12,2015-01-25,10-K,0.1736495065937472,0.15443889472648847,0.6069416256035518,,0.06896661856469494,0.12576166083999596,0.04371407579297516,1.0,1.0
NVDA,2015-05-20,2015-04-26,10-Q,0.15786586202167055,0.11642050390964379,0.1529105125977411,,0.06364010423810176,0.03374022767795913,0.029411764705882353,1.0,1.0
NVDA,2015-08-19,2015-07-26,10-Q,0.1652099154606677,0.022549869904596703,0.06591500433651344,,0.06232984668290586,0.05860438458231838,0.006212664277180406,1.0,1.0
NVDA,2015-11-18,2015-10-25,10-Q,0.18190688597713967,0.18850574712643678,0.18773946360153257,,0.06565374965151938,0.09255645386116532,0.05509518477043673,1.0,1.0
NVDA,2016-03-17,2016-01-31,10-K,0.19009497964721844,0.14775160599571735,0.5331905781584583,0.38181818181818183,0.08086838534599729,0.15943012211668928,0.04631908704408145,1.0,1.0
NVDA,2016-05-25,2016-05-01,10-Q,0.18359594822734945,0.15019157088122606,0.18773946360153257,0.398564997186269,0.07695554305008441,0.043472144063027574,0.04671115347950429,1.0,1.0
NVDA,2016-08-23,2016-07-31,10-Q,0.19139525532770407,0.17717086834733894,0.22198879551820727,0.3898941160702319,0.057096903900281465,0.06607693338694545,0.056473214285714286,1.0,1.0
NVDA,2016-11-22,2016-10-30,10-Q,0.20848938826466917,0.27045908183632733,0.3188622754491018,0.4414273824386184,0.20183104452767375,0.09893882646691636,0.10180315552216379,1.0,1.0
NVDA,2017-03-01,2017-01-29,10-K,0.22081089320191039,0.3014265991716521,0.8900138057984354,0.41134031094400975,0.179453307590692,0.1699014327812214,0.11367580701145436,1.0,1.0
NVDA,2017-05-23,2017-04-30,10-Q,0.20584484590860785,0.26174496644295303,0.28600929272070214,0.3476089266737513,0.21137088204038257,0.029968119022316685,0.08268101761252446,1.0,1.0
NVDA,2017-08-23,2017-07-30,10-Q,0.2371835779621357,0.26143497757847534,0.30852017937219733,0.364496915549883,0.2114443735375452,0.104977664326739,0.09760589318600368,1.0,1.0
NVDA,2017-11-21,2017-10-29,10-Q,0.2681586978636826,0.3179059180576631,0.33952959028831564,0.35371312309257374,0.28504577822990845,0.21810783316378432,0.13192695214105793,1.0,1.0
NVDA,2018-02-28,2018-01-28,10-K,0.2589627257361445,0.3840604603229131,1.102713844039849,0.3353794146428254,0.3560181478516146,0.3115381193843964,0.1496452951412127,1.0,1.0
NVDA,2018-05-22,2018-04-29,10-Q,0.2798429319371728,0.38790146554412225,0.40380417835983784,0.32661431064572427,0.06675392670157068,0.12609075043630016,0.16120253984709085,1.0,1.0
NVDA,2018-08-16,2018-07-29,10-Q,0.2424312994876572,0.3525456292026897,0.37047710534742234,0.31726439993789785,0.05573668684986803,0.18304611085235212,0.1251847640704946,1.0,1.0
NVDA,2018-11-15,2018-10-28,10-Q,0.23292084645236874,0.3866708582206853,0.33259981138006917,0.306216592223768,0.052793439261916965,0.20831807864098997,0.12981530343007916,1.0,1.0
NVDA,2019-02-21,2019-01-27,10-K,0.16588925669575685,0.2571428571428571,1.7251700680272108,0.29717123081552815,0.058832380379175445,0.2815979536563346,0.06069364161849711,1.0,1.0
NVDA,2019-05-16,2019-04-28,10-Q,0.1583339276799087,0.17747747747747747,0.16126126126126125,0.3078952999072819,0.19770344483275087,0.05135154411240282,0.04060181368507832,1.0,1.0
NVDA,2019-08-15,2019-07-28,10-Q,0.17455160744500847,0.2140364482357503,0.22140364482357502,0.3004399323181049,0.4808798646362098,0.11208121827411167,0.053405572755417956,1.0,1.0
NVDA,2019-11-14,2019-10-27,10-Q,0.19063883617963315,0.2982747179827472,0.30756469807564696,0.2907020872865275,0.6176470588235294,0.20847564832384566,0.08016764758337792,1.0,1.0
NVDA,2020-02-20,2020-01-26,10-K,0.17932428530176148,0.3059581320450886,0.9165861513687601,0.29517759168351143,0.6292809702570026,0.2749639041293676,0.07784333005571943,1.0,1.0
NVDA,2020-05-21,2020-04-26,10-Q,0.13245033112582782,0.29772727272727273,0.3168831168831169,0.43669906252687707,0.6662939709297325,0.03909004902382386,0.07000534391938316,1.0,1.0
NVDA,2020-08-19,2020-07-26,10-Q,0.15353455123113582,0.16088980858768753,0.16839110191412313,0.4474185861795075,0.13002382843526608,0.09833200953137411,0.04470317665660486,1.0,1.0
NVDA,2020-11-18,2020-10-25,10-Q,0.17581191175923513,0.28269149386373255,0.2958104104951333,0.4295599122056471,0.08373944421710502,0.13968974368513076,0.0871266466675362,1.0,1.0
NVDA,2021-02-26,2021-01-31,10-K,0.5791740474453823,0.25979010494752625,0.271784107946027,0.4132541419193498,0.029418915633357648,0.20221597026848667,0.2564375776949032,1.0,1.0
NVDA,2021-05-26,2021-05-02,10-Q,0.18382257436030652,0.33774951422010246,0.3455219925808161,0.39037537342512013,0.03175737108715418,0.06085205870892324,0.10184297432619581,1.0,1.0
NVDA,2021-08-20,2021-08-01,10-Q,0.16835705045278138,0.3648378669125557,0.3755955125249731,0.4528589909443726,0.145614489003881,0.1178783958602846,0.11226178654182627,1.0,1.0
NVDA,2021-11-22,2021-10-31,10-Q,0.17481295530616264,0.3468956778825848,0.3760382936787273,0.4143039968497736,0.03169915337664895,0.1495126993502658,0.10353811244642407,1.0,1.0
NVDA,2022-03-18,2022-01-30,10-K,0.6090931721999683,0.3623393029649996,0.3730772088875678,0.3977414171588929,0.04503587027858873,0.20612397311426436,0.3664512250112731,1.0,1.0
NVDA,2022-05-27,2022-05-01,10-Q,0.18331416438113776,0.19522200772200773,0.22538610038610038,0.4178536671680085,0.08597275059718659,0.03828629567371494,0.0614741641337386,1.0,1.0
NVDA,2022-08-31,2022-07-31,10-Q,0.15420001840095685,0.09785202863961814,0.07443317422434367,0.4513984727205815,0.06930260373539424,0.0690265893826479,0.02750408787891493,1.0,1.0
NVDA,2022-11-18,2022-10-30,10-Q,0.14648784825133374,0.114651829371101,0.10133198448828191,0.47270796285319105,0.06915629322268327,0.08380260818020153,0.03185160897465923,1.0,1.0
NVDA,2023-02-24,2023-01-29,10-K,0.6549949006847652,0.16193371394676356,0.1565952398606065,0.46333349521635664,0.08229323490845515,0.13697732018843184,0.19763811592235644,1.0,1.0
NVDA,2023-05-26,2023-04-30,10-Q,0.1617633828160144,0.2840656284760845,0.2975528364849833,0.4484930274403959,0.11423751686909582,0.06547458389563653,0.08331973898858075,1.0,1.0
NVDA,2023-08-28,2023-07-30,10-Q,0.2725658359398648,0.45813282001924927,0.5034426593618124,0.4450408636868126,0.11669861769750782,0.18684290182625365,0.22500999963637686,1.0,1.0
NVDA,2023-11-21,2023-10-29,10-Q,0.3346383984634705,0.5100993377483444,0.5748896247240618,0.38566521385831426,0.10192435547019281,0.30640097510526704,0.2778596122050203,1.0,1.0
NVDA,2024-02-21,2024-01-28,10-K,0.9268804771178188,0.4884934834706674,0.5412166376678376,0.346123417721519,0.11075949367088607,0.42736733203505356,0.6924472986178976,1.0,1.0
NVDA,2024-05-29,2024-04-28,10-Q,0.33791779115632137,0.5713792044232837,0.6492474274305022,0.36238841602657257,0.098440419348142,0.1990995432842018,0.3028163281917708,1.0,1.0
NVDA,2024-08-28,2024-07-28,10-Q,0.3524704612388093,0.5525632490013316,0.620572569906791,0.3176223497248524,0.10047285484646884,0.3500416534666244,0.2854170607149612,1.0,1.0
NVDA,2024-11-20,2024-10-27,10-Q,0.3653880203722413,0.550396214582977,0.6233681090017673,0.31364502723589516,0.09485173882703384,0.4943080624498766,0.2930089986190989,1.0,1.0
NVDA,2025-02-26,2025-01-26,10-K,1.169317479234057,0.5584802715771244,0.6241752683969747,0.28919095707027714,0.07696167597064542,0.5742690477683892,0.9187288060811577,1.0,1.0
